word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
singularly,0,0,0,0,0,0,0.188,0
mouth,0,0,0,0,0,0,0.172,0
cable,0,0,0,0,0,0,0.109,0
steady,0,0,0,0,0,0,0.094,0.602
truthfulness,0,0,0,0,0,0,0,0.906
trusted,0,0,0,0,0,0,0,0.883
trustworthy,0,0,0,0,0,0,0,0.867
honor,0,0,0,0,0,0,0,0.844
honesty,0,0,0,0,0,0,0,0.844
truth,0,0,0,0,0,0,0,0.844
truthful,0,0,0,0,0,0,0,0.836
trusting,0,0,0,0,0,0,0,0.836
brotherhood,0,0,0,0,0,0,0,0.820
entrust,0,0,0,0,0,0,0,0.812
committed,0,0,0,0,0,0,0,0.805
loyalty,0,0,0,0,0,0,0,0.805
integrity,0,0,0,0,0,0,0,0.805
honorable,0,0,0,0,0,0,0,0.805
credibility,0,0,0,0,0,0,0,0.805
sincere,0,0,0,0,0,0,0,0.797
partnership,0,0,0,0,0,0,0,0.789
responsible,0,0,0,0,0,0,0,0.789
verification,0,0,0,0,0,0,0,0.781
cooperative,0,0,0,0,0,0,0,0.781
oath,0,0,0,0,0,0,0,0.781
respectable,0,0,0,0,0,0,0,0.773
credible,0,0,0,0,0,0,0,0.773
verified,0,0,0,0,0,0,0,0.773
qualified,0,0,0,0,0,0,0,0.766
authentication,0,0,0,0,0,0,0,0.766
respected,0,0,0,0,0,0,0,0.766
approval,0,0,0,0,0,0,0,0.758
reliability,0,0,0,0,0,0,0,0.758
trusts,0,0,0,0,0,0,0,0.758
safekeeping,0,0,0,0,0,0,0,0.758
reputable,0,0,0,0,0,0,0,0.758
stable,0,0,0,0,0,0,0,0.750
competence,0,0,0,0,0,0,0,0.750
safeguard,0,0,0,0,0,0,0,0.750
advised,0,0,0,0,0,0,0,0.750
genuine,0,0,0,0,0,0,0,0.750
friendships,0,0,0,0,0,0,0,0.750
ally,0,0,0,0,0,0,0,0.750
proven,0,0,0,0,0,0,0,0.742
respects,0,0,0,0,0,0,0,0.742
accepting,0,0,0,0,0,0,0,0.742
wholesome,0,0,0,0,0,0,0,0.742
confirmation,0,0,0,0,0,0,0,0.734
protecting,0,0,0,0,0,0,0,0.734
reassurance,0,0,0,0,0,0,0,0.734
trustee,0,0,0,0,0,0,0,0.734
respectful,0,0,0,0,0,0,0,0.734
fact,0,0,0,0,0,0,0,0.727
partners,0,0,0,0,0,0,0,0.727
confidentially,0,0,0,0,0,0,0,0.727
credential,0,0,0,0,0,0,0,0.727
believing,0,0,0,0,0,0,0,0.727
agreement,0,0,0,0,0,0,0,0.727
authenticate,0,0,0,0,0,0,0,0.719
virtue,0,0,0,0,0,0,0,0.719
justice,0,0,0,0,0,0,0,0.711
determination,0,0,0,0,0,0,0,0.711
creditable,0,0,0,0,0,0,0,0.711
consistency,0,0,0,0,0,0,0,0.711
allegiance,0,0,0,0,0,0,0,0.711
cooperation,0,0,0,0,0,0,0,0.711
guarantee,0,0,0,0,0,0,0,0.711
dedication,0,0,0,0,0,0,0,0.711
straightforward,0,0,0,0,0,0,0,0.711
cooperating,0,0,0,0,0,0,0,0.711
reliable,0,0,0,0,0,0,0,0.703
mentor,0,0,0,0,0,0,0,0.703
guardianship,0,0,0,0,0,0,0,0.703
morality,0,0,0,0,0,0,0,0.703
innocent,0,0,0,0,0,0,0,0.703
protected,0,0,0,0,0,0,0,0.703
proof,0,0,0,0,0,0,0,0.703
bodyguard,0,0,0,0,0,0,0,0.695
skillful,0,0,0,0,0,0,0,0.695
allied,0,0,0,0,0,0,0,0.695
pact,0,0,0,0,0,0,0,0.695
courage,0,0,0,0,0,0,0,0.695
accountable,0,0,0,0,0,0,0,0.695
agreeable,0,0,0,0,0,0,0,0.695
united,0,0,0,0,0,0,0,0.695
indestructible,0,0,0,0,0,0,0,0.695
approving,0,0,0,0,0,0,0,0.695
guardian,0,0,0,0,0,0,0,0.695
compassionate,0,0,0,0,0,0,0,0.695
certified,0,0,0,0,0,0,0,0.695
adviser,0,0,0,0,0,0,0,0.688
authenticity,0,0,0,0,0,0,0,0.688
understanding,0,0,0,0,0,0,0,0.688
secure,0,0,0,0,0,0,0,0.688
guidance,0,0,0,0,0,0,0,0.688
monogamy,0,0,0,0,0,0,0,0.688
valor,0,0,0,0,0,0,0,0.688
solidity,0,0,0,0,0,0,0,0.688
believed,0,0,0,0,0,0,0,0.688
justifiable,0,0,0,0,0,0,0,0.688
competent,0,0,0,0,0,0,0,0.688
protector,0,0,0,0,0,0,0,0.680
strongest,0,0,0,0,0,0,0,0.680
expertise,0,0,0,0,0,0,0,0.680
indivisible,0,0,0,0,0,0,0,0.680
official,0,0,0,0,0,0,0,0.680
affirm,0,0,0,0,0,0,0,0.680
confirmed,0,0,0,0,0,0,0,0.680
diligence,0,0,0,0,0,0,0,0.680
grandfather,0,0,0,0,0,0,0,0.680
acceptance,0,0,0,0,0,0,0,0.680
diplomatic,0,0,0,0,0,0,0,0.680
leader,0,0,0,0,0,0,0,0.680
leadership,0,0.510,0,0,0.450,0,0,0.850
motivation,0,0.520,0,0,0.485,0,0,0.105
confide,0,0,0,0,0,0,0,0.680
agreeing,0,0,0,0,0,0,0,0.680
professional,0,0,0,0,0,0,0,0.680
elders,0,0,0,0,0,0,0,0.680
confidential,0,0,0,0,0,0,0,0.680
faultless,0,0,0,0,0,0,0,0.672
believes,0,0,0,0,0,0,0,0.672
intelligent,0,0,0,0,0,0,0,0.672
accepted,0,0,0,0,0,0,0,0.672
unwavering,0,0,0,0,0,0,0,0.672
encyclopedia,0,0,0,0,0,0,0,0.672
cohesive,0,0,0,0,0,0,0,0.672
accredited,0,0,0,0,0,0,0,0.672
covenant,0,0,0,0,0,0,0,0.672
accountability,0,0,0,0,0,0,0,0.664
team,0,0,0,0,0,0,0,0.664
authority,0,0,0,0,0,0,0,0.664
expert,0,0,0,0,0,0,0,0.664
communicate,0,0,0,0,0,0,0,0.664
impeccable,0,0,0,0,0,0,0,0.664
specialist,0,0,0,0,0,0,0,0.664
affirmatively,0,0,0,0,0,0,0,0.664
proficient,0,0,0,0,0,0,0,0.664
advocate,0,0,0,0,0,0,0,0.664
disciple,0,0,0,0,0,0,0,0.664
attestation,0,0,0,0,0,0,0,0.664
merit,0,0,0,0,0,0,0,0.664
supporting,0,0,0,0,0,0,0,0.664
ambassador,0,0,0,0,0,0,0,0.664
guidebook,0,0,0,0,0,0,0,0.664
accept,0,0,0,0,0,0,0,0.664
facts,0,0,0,0,0,0,0,0.656
warranty,0,0,0,0,0,0,0,0.656
defended,0,0,0,0,0,0,0,0.656
constancy,0,0,0,0,0,0,0,0.656
gentleman,0,0,0,0,0,0,0,0.656
counsel,0,0,0,0,0,0,0,0.656
scientific,0,0,0,0,0,0,0,0.656
structure,0,0,0,0,0,0,0,0.656
elder,0,0,0,0,0,0,0,0.656
steadfast,0,0,0,0,0,0,0,0.656
familiar,0,0,0,0,0,0,0,0.656
supports,0,0,0,0,0,0,0,0.656
counselor,0,0,0,0,0,0,0,0.648
advisable,0,0,0,0,0,0,0,0.648
agreed,0,0,0,0,0,0,0,0.648
rely,0,0,0,0,0,0,0,0.648
uphold,0,0,0,0,0,0,0,0.648
brother,0,0,0,0,0,0,0,0.648
assuredly,0,0,0,0,0,0,0,0.648
unconditionally,0,0,0,0,0,0,0,0.648
solidarity,0,0,0,0,0,0,0,0.648
accepts,0,0,0,0,0,0,0,0.648
noble,0,0,0,0,0,0,0,0.648
protective,0,0,0,0,0,0,0,0.648
competency,0,0,0,0,0,0,0,0.648
comrade,0,0,0,0,0,0,0,0.648
academic,0,0,0,0,0,0,0,0.648
assist,0,0,0,0,0,0,0,0.648
worthy,0,0,0,0,0,0,0,0.643
benefactor,0,0,0,0,0,0,0,0.641
credence,0,0,0,0,0,0,0,0.641
relationships,0,0,0,0,0,0,0,0.641
ordained,0,0,0,0,0,0,0,0.641
legal,0,0,0,0,0,0,0,0.641
lawful,0,0,0,0,0,0,0,0.641
durability,0,0,0,0,0,0,0,0.641
doctor,0,0,0,0,0,0,0,0.641
assure,0,0,0,0,0,0,0,0.641
establish,0,0,0,0,0,0,0,0.641
mamma,0,0,0,0,0,0,0,0.641
unity,0,0,0,0,0,0,0,0.641
conscientious,0,0,0,0,0,0,0,0.641
real,0,0,0,0,0,0,0,0.641
coexist,0,0,0,0,0,0,0,0.641
leading,0,0,0,0,0,0,0,0.641
teacher,0,0,0,0,0,0,0,0.641
physician,0,0,0,0,0,0,0,0.633
conscience,0,0,0,0,0,0,0,0.633
important,0,0,0,0,0,0,0,0.633
homage,0,0,0,0,0,0,0,0.633
legitimacy,0,0,0,0,0,0,0,0.633
deepest,0,0,0,0,0,0,0,0.633
endorse,0,0,0,0,0,0,0,0.633
authorize,0,0,0,0,0,0,0,0.633
convincing,0,0,0,0,0,0,0,0.633
authorization,0,0,0,0,0,0,0,0.625
assured,0,0,0,0,0,0,0,0.625
caretaker,0,0,0,0,0,0,0,0.625
regard,0,0,0,0,0,0,0,0.625
profound,0,0,0,0,0,0,0,0.625
evident,0,0,0,0,0,0,0,0.625
communication,0,0,0,0,0,0,0,0.625
professorship,0,0,0,0,0,0,0,0.625
beliefs,0,0,0,0,0,0,0,0.625
fireman,0,0,0,0,0,0,0,0.625
certify,0,0,0,0,0,0,0,0.625
accurate,0,0,0,0,0,0,0,0.625
approvement,0,0,0,0,0,0,0,0.617
believer,0,0,0,0,0,0,0,0.617
advice,0,0,0,0,0,0,0,0.617
commend,0,0,0,0,0,0,0,0.617
gospel,0,0,0,0,0,0,0,0.617
rational,0,0,0,0,0,0,0,0.617
constantly,0,0,0,0,0,0,0,0.617
haven,0,0,0,0,0,0,0,0.617
fundamental,0,0,0,0,0,0,0,0.617
bedrock,0,0,0,0,0,0,0,0.617
accord,0,0,0,0,0,0,0,0.617
surety,0,0,0,0,0,0,0,0.617
reassure,0,0,0,0,0,0,0,0.617
qualities,0,0,0,0,0,0,0,0.617
unimpeachable,0,0,0,0,0,0,0,0.617
corroborate,0,0,0,0,0,0,0,0.617
thoughtful,0,0,0,0,0,0,0,0.617
heroine,0,0,0,0,0,0,0,0.617
attentive,0,0,0,0,0,0,0,0.617
civilization,0,0,0,0,0,0,0,0.609
recommend,0,0,0,0,0,0,0,0.609
steward,0,0,0,0,0,0,0,0.609
purification,0,0,0,0,0,0,0,0.609
patron,0,0,0,0,0,0,0,0.609
considerate,0,0,0,0,0,0,0,0.609
babysitter,0,0,0,0,0,0,0,0.609
notary,0,0,0,0,0,0,0,0.609
awareness,0,0,0,0,0,0,0,0.609
vetted,0,0,0,0,0,0,0,0.609
definitive,0,0,0,0,0,0,0,0.609
officer,0,0,0,0,0,0,0,0.609
unquestionable,0,0,0,0,0,0,0,0.602
identify,0,0,0,0,0,0,0,0.602
nun,0,0,0,0,0,0,0,0.602
guarded,0,0,0,0,0,0,0,0.602
mainstay,0,0,0,0,0,0,0,0.602
unconditional,0,0,0,0,0,0,0,0.602
brave,0,0,0,0,0,0,0,0.602
experienced,0,0,0,0,0,0,0,0.602
witness,0,0,0,0,0,0,0,0.602
admiral,0,0,0,0,0,0,0,0.594
complimentary,0,0,0,0,0,0,0,0.594
fairly,0,0,0,0,0,0,0,0.594
strengthen,0,0,0,0,0,0,0,0.594
nurse,0,0,0,0,0,0,0,0.594
endowment,0,0,0,0,0,0,0,0.594
eminence,0,0,0,0,0,0,0,0.594
sage,0,0,0,0,0,0,0,0.594
openly,0,0,0,0,0,0,0,0.594
philanthropic,0,0,0,0,0,0,0,0.594
regent,0,0,0,0,0,0,0,0.594
substantiate,0,0,0,0,0,0,0,0.594
commendation,0,0,0,0,0,0,0,0.594
bylaw,0,0,0,0,0,0,0,0.586
designation,0,0,0,0,0,0,0,0.586
seniority,0,0,0,0,0,0,0,0.586
educational,0,0,0,0,0,0,0,0.586
rooted,0,0,0,0,0,0,0,0.586
mate,0,0,0,0,0,0,0,0.586
unfailing,0,0,0,0,0,0,0,0.586
monk,0,0,0,0,0,0,0,0.586
constitutional,0,0,0,0,0,0,0,0.586
compliance,0,0,0,0,0,0,0,0.586
attest,0,0,0,0,0,0,0,0.586
checklist,0,0,0,0,0,0,0,0.586
husbandry,0,0,0,0,0,0,0,0.586
tribe,0,0,0,0,0,0,0,0.586
delegate,0,0,0,0,0,0,0,0.586
helper,0,0,0,0,0,0,0,0.586
father,0,0,0,0,0,0,0,0.586
acclaim,0,0,0,0,0,0,0,0.586
testimony,0,0,0,0,0,0,0,0.586
collectively,0,0,0,0,0,0,0,0.586
sobriety,0,0,0,0,0,0,0,0.586
firmness,0,0,0,0,0,0,0,0.586
structural,0,0,0,0,0,0,0,0.578
impartiality,0,0,0,0,0,0,0,0.578
judge,0,0,0,0,0,0,0,0.578
shelter,0,0,0,0,0,0,0,0.578
coexisting,0,0,0,0,0,0,0,0.578
unquestioned,0,0,0,0,0,0,0,0.578
careful,0,0,0,0,0,0,0,0.578
professor,0,0,0,0,0,0,0,0.578
convinced,0,0,0,0,0,0,0,0.578
irrefutable,0,0,0,0,0,0,0,0.578
commandant,0,0,0,0,0,0,0,0.578
authoritative,0,0,0,0,0,0,0,0.578
philanthropist,0,0,0,0,0,0,0,0.578
upright,0,0,0,0,0,0,0,0.578
watchdog,0,0,0,0,0,0,0,0.578
apostle,0,0,0,0,0,0,0,0.570
volunteers,0,0,0,0,0,0,0,0.570
adhering,0,0,0,0,0,0,0,0.570
unquestionably,0,0,0,0,0,0,0,0.570
advise,0,0,0,0,0,0,0,0.570
consult,0,0,0,0,0,0,0,0.570
ordinance,0,0,0,0,0,0,0,0.570
modest,0,0,0,0,0,0,0,0.570
compass,0,0,0,0,0,0,0,0.570
guide,0,0,0,0,0,0,0,0.570
earned,0,0,0,0,0,0,0,0.570
pedigree,0,0,0,0,0,0,0,0.570
relative,0,0,0,0,0,0,0,0.570
principal,0,0,0,0,0,0,0,0.570
plausible,0,0,0,0,0,0,0,0.570
collaborator,0,0,0,0,0,0,0,0.570
connective,0,0,0,0,0,0,0,0.570
corroboration,0,0,0,0,0,0,0,0.570
insure,0,0,0,0,0,0,0,0.570
pilot,0,0,0,0,0,0,0,0.570
unequivocal,0,0,0,0,0,0,0,0.570
matron,0,0,0,0,0,0,0,0.570
fort,0,0,0,0,0,0,0,0.562
treasurer,0,0,0,0,0,0,0,0.562
apostolic,0,0,0,0,0,0,0,0.562
frankness,0,0,0,0,0,0,0,0.562
insight,0,0,0,0,0,0,0,0.562
admit,0,0,0,0,0,0,0,0.562
earn,0,0,0,0,0,0,0,0.562
strong,0,0,0,0,0,0,0,0.562
prize,0,0,0,0,0,0,0,0.562
vigorous,0,0,0,0,0,0,0,0.562
congregation,0,0,0,0,0,0,0,0.562
spotless,0,0,0,0,0,0,0,0.562
cohesion,0,0,0,0,0,0,0,0.562
curable,0,0,0,0,0,0,0,0.562
jury,0,0,0,0,0,0,0,0.562
pertinent,0,0,0,0,0,0,0,0.562
concordance,0,0,0,0,0,0,0,0.562
jurist,0,0,0,0,0,0,0,0.562
applaud,0,0,0,0,0,0,0,0.562
coach,0,0,0,0,0,0,0,0.555
precedence,0,0,0,0,0,0,0,0.555
inclusion,0,0,0,0,0,0,0,0.555
coalesce,0,0,0,0,0,0,0,0.555
veteran,0,0,0,0,0,0,0,0.555
privacy,0,0,0,0,0,0,0,0.555
influential,0,0,0,0,0,0,0,0.555
impartial,0,0,0,0,0,0,0,0.555
congruence,0,0,0,0,0,0,0,0.555
constant,0,0,0,0,0,0,0,0.555
intuition,0,0,0,0,0,0,0,0.555
defender,0,0,0,0,0,0,0,0.555
physicist,0,0,0,0,0,0,0,0.555
prevalent,0,0,0,0,0,0,0,0.547
eyewitness,0,0,0,0,0,0,0,0.547
durable,0,0,0,0,0,0,0,0.547
prudent,0,0,0,0,0,0,0,0.547
securities,0,0,0,0,0,0,0,0.547
govern,0,0,0,0,0,0,0,0.547
law,0,0,0,0,0,0,0,0.547
reinforcement,0,0,0,0,0,0,0,0.547
promises,0,0,0,0,0,0,0,0.547
provide,0,0,0,0,0,0,0,0.547
commanding,0,0,0,0,0,0,0,0.547
temperate,0,0,0,0,0,0,0,0.547
convent,0,0,0,0,0,0,0,0.547
heritage,0,0,0,0,0,0,0,0.547
registry,0,0,0,0,0,0,0,0.547
statement,0,0,0,0,0,0,0,0.547
forgive,0,0,0,0,0,0,0,0.547
ancestral,0,0,0,0,0,0,0,0.547
impenetrable,0,0,0,0,0,0,0,0.547
choices,0,0,0,0,0,0,0,0.539
tantamount,0,0,0,0,0,0,0,0.539
chronicle,0,0,0,0,0,0,0,0.539
ensemble,0,0,0,0,0,0,0,0.539
obedience,0,0,0,0,0,0,0,0.539
watchman,0,0,0,0,0,0,0,0.539
inimitable,0,0,0,0,0,0,0,0.539
architecture,0,0,0,0,0,0,0,0.539
stamina,0,0,0,0,0,0,0,0.539
relevant,0,0,0,0,0,0,0,0.539
reinforcements,0,0,0,0,0,0,0,0.539
proctor,0,0,0,0,0,0,0,0.539
immovable,0,0,0,0,0,0,0,0.539
define,0,0,0,0,0,0,0,0.539
uncensured,0,0,0,0,0,0,0,0.539
institute,0,0,0,0,0,0,0,0.539
obvious,0,0,0,0,0,0,0,0.539
admitting,0,0,0,0,0,0,0,0.539
deed,0,0,0,0,0,0,0,0.531
immunization,0,0,0,0,0,0,0,0.531
verily,0,0,0,0,0,0,0,0.531
dependent,0,0,0,0,0,0,0,0.531
answerable,0,0,0,0,0,0,0,0.531
school,0,0,0,0,0,0,0,0.531
terms,0,0,0,0,0,0,0,0.531
center,0,0,0,0,0,0,0,0.531
transcript,0,0,0,0,0,0,0,0.531
omniscient,0,0,0,0,0,0,0,0.531
seal,0,0,0,0,0,0,0,0.531
doubtless,0,0,0,0,0,0,0,0.531
sponsor,0,0,0,0,0,0,0,0.531
refuge,0,0,0,0,0,0,0,0.531
approbation,0,0,0,0,0,0,0,0.527
chaplain,0,0,0,0,0,0,0,0.523
laureate,0,0,0,0,0,0,0,0.523
countenance,0,0,0,0,0,0,0,0.523
benedictory,0,0,0,0,0,0,0,0.523
unbroken,0,0,0,0,0,0,0,0.523
correctness,0,0,0,0,0,0,0,0.523
ratify,0,0,0,0,0,0,0,0.523
commonwealth,0,0,0,0,0,0,0,0.523
account,0,0,0,0,0,0,0,0.523
unimpeached,0,0,0,0,0,0,0,0.523
taught,0,0,0,0,0,0,0,0.523
dictionary,0,0,0,0,0,0,0,0.523
ourselves,0,0,0,0,0,0,0,0.523
committee,0,0,0,0,0,0,0,0.516
fully,0,0,0,0,0,0,0,0.516
obstetrician,0,0,0,0,0,0,0,0.516
inform,0,0,0,0,0,0,0,0.516
association,0,0,0,0,0,0,0,0.516
credit,0,0,0,0,0,0,0,0.516
passwords,0,0,0,0,0,0,0,0.516
framework,0,0,0,0,0,0,0,0.516
nobleman,0,0,0,0,0,0,0,0.516
formative,0,0,0,0,0,0,0,0.516
measure,0,0,0,0,0,0,0,0.516
sentinel,0,0,0,0,0,0,0,0.516
minded,0,0,0,0,0,0,0,0.516
predominant,0,0,0,0,0,0,0,0.516
patronage,0,0,0,0,0,0,0,0.508
philosopher,0,0,0,0,0,0,0,0.508
diversity,0,0,0,0,0,0,0,0.508
virgin,0,0,0,0,0,0,0,0.508
policy,0,0,0,0,0,0,0,0.508
intact,0,0,0,0,0,0,0,0.508
custodian,0,0,0,0,0,0,0,0.508
automatic,0,0,0,0,0,0,0,0.508
constable,0,0,0,0,0,0,0,0.508
forgiving,0,0,0,0,0,0,0,0.508
tolerance,0,0,0,0,0,0,0,0.508
priest,0,0,0,0,0,0,0,0.508
enable,0,0,0,0,0,0,0,0.508
vouch,0,0,0,0,0,0,0,0.508
lieutenant,0,0,0,0,0,0,0,0.508
instruct,0,0,0,0,0,0,0,0.508
housewife,0,0,0,0,0,0,0,0.508
admissible,0,0,0,0,0,0,0,0.508
sovereign,0,0,0,0,0,0,0,0.508
related,0,0,0,0,0,0,0,0.500
infallibility,0,0,0,0,0,0,0,0.500
watchful,0,0,0,0,0,0,0,0.500
nerds,0,0,0,0,0,0,0,0.500
instruction,0,0,0,0,0,0,0,0.500
doctrine,0,0,0,0,0,0,0,0.500
timing,0,0,0,0,0,0,0,0.500
religions,0,0,0,0,0,0,0,0.500
optimist,0,0,0,0,0,0,0,0.500
apologetic,0,0,0,0,0,0,0,0.500
gateway,0,0,0,0,0,0,0,0.500
pontiff,0,0,0,0,0,0,0,0.500
indelible,0,0,0,0,0,0,0,0.500
personal,0,0,0,0,0,0,0,0.500
majesty,0,0,0,0,0,0,0,0.500
retain,0,0,0,0,0,0,0,0.500
info,0,0,0,0,0,0,0,0.500
backer,0,0,0,0,0,0,0,0.500
badge,0,0,0,0,0,0,0,0.500
guru,0,0,0,0,0,0,0,0.500
formality,0,0,0,0,0,0,0,0.492
contributor,0,0,0,0,0,0,0,0.492
laudatory,0,0,0,0,0,0,0,0.492
popularity,0,0,0,0,0,0,0,0.492
hosannah,0,0,0,0,0,0,0,0.492
attraction,0,0,0,0,0,0,0,0.492
efforts,0,0,0,0,0,0,0,0.492
privy,0,0,0,0,0,0,0,0.492
sheriff,0,0,0,0,0,0,0,0.492
chairman,0,0,0,0,0,0,0,0.492
judgement,0,0,0,0,0,0,0,0.492
harbor,0,0,0,0,0,0,0,0.492
umpire,0,0,0,0,0,0,0,0.492
constitute,0,0,0,0,0,0,0,0.492
proverbs,0,0,0,0,0,0,0,0.492
inevitable,0,0,0,0,0,0,0,0.492
spokesman,0,0,0,0,0,0,0,0.492
endow,0,0,0,0,0,0,0,0.492
fellow,0,0,0,0,0,0,0,0.492
moderator,0,0,0,0,0,0,0,0.492
colonel,0,0,0,0,0,0,0,0.484
referee,0,0,0,0,0,0,0,0.484
assembly,0,0,0,0,0,0,0,0.484
approbate,0,0,0,0,0,0,0,0.484
path,0,0,0,0,0,0,0,0.484
concord,0,0,0,0,0,0,0,0.484
countryman,0,0,0,0,0,0,0,0.484
ranger,0,0,0,0,0,0,0,0.484
depth,0,0,0,0,0,0,0,0.484
like,0,0,0,0,0,0,0,0.484
voucher,0,0,0,0,0,0,0,0.484
laudation,0,0,0,0,0,0,0,0.484
arbiter,0,0,0,0,0,0,0,0.484
purely,0,0,0,0,0,0,0,0.477
votive,0,0,0,0,0,0,0,0.477
counted,0,0,0,0,0,0,0,0.477
word,0,0,0,0,0,0,0,0.477
follow,0,0,0,0,0,0,0,0.477
sermon,0,0,0,0,0,0,0,0.477
consul,0,0,0,0,0,0,0,0.477
calculator,0,0,0,0,0,0,0,0.477
matter,0,0,0,0,0,0,0,0.477
parliament,0,0,0,0,0,0,0,0.477
sacrifice,0,0,0,0,0,0,0,0.477
putative,0,0,0,0,0,0,0,0.477
preponderance,0,0,0,0,0,0,0,0.477
landmark,0,0,0,0,0,0,0,0.477
mathematical,0,0,0,0,0,0,0,0.477
frank,0,0,0,0,0,0,0,0.477
signature,0,0,0,0,0,0,0,0.477
episcopal,0,0,0,0,0,0,0,0.477
recruits,0,0,0,0,0,0,0,0.469
tribune,0,0,0,0,0,0,0,0.469
author,0,0,0,0,0,0,0,0.469
effective,0,0,0,0,0,0,0,0.469
religion,0,0,0,0,0,0,0,0.469
flagship,0,0,0,0,0,0,0,0.469
capacity,0,0,0,0,0,0,0,0.469
associate,0,0,0,0,0,0,0,0.469
cashier,0,0,0,0,0,0,0,0.469
regal,0,0,0,0,0,0,0,0.469
tutelage,0,0,0,0,0,0,0,0.469
underwrite,0,0,0,0,0,0,0,0.469
uncritical,0,0,0,0,0,0,0,0.469
prefer,0,0,0,0,0,0,0,0.469
marshal,0,0,0,0,0,0,0,0.469
judicious,0,0,0,0,0,0,0,0.469
title,0,0,0,0,0,0,0,0.469
vicar,0,0,0,0,0,0,0,0.469
commission,0,0,0,0,0,0,0,0.469
lifestyle,0,0,0,0,0,0,0,0.461
aunt,0,0,0,0,0,0,0,0.461
attendant,0,0,0,0,0,0,0,0.461
trade,0,0,0,0,0,0,0,0.461
crucial,0,0,0,0,0,0,0,0.461
moorings,0,0,0,0,0,0,0,0.461
oblige,0,0,0,0,0,0,0,0.461
manage,0,0,0,0,0,0,0,0.461
magnetic,0,0,0,0,0,0,0,0.461
custody,0,0,0,0,0,0,0,0.461
necessarily,0,0,0,0,0,0,0,0.461
partake,0,0,0,0,0,0,0,0.461
courier,0,0,0,0,0,0,0,0.461
bank,0,0,0,0,0,0,0,0.461
patriarchal,0,0,0,0,0,0,0,0.461
eventually,0,0,0,0,0,0,0,0.461
commerce,0,0,0,0,0,0,0,0.461
contains,0,0,0,0,0,0,0,0.461
theological,0,0,0,0,0,0,0,0.461
socially,0,0,0,0,0,0,0,0.461
admitted,0,0,0,0,0,0,0,0.461
deputy,0,0,0,0,0,0,0,0.453
president,0,0,0,0,0,0,0,0.453
governor,0,0,0,0,0,0,0,0.453
synergistic,0,0,0,0,0,0,0,0.453
encomium,0,0,0,0,0,0,0,0.453
chart,0,0,0,0,0,0,0,0.453
perceive,0,0,0,0,0,0,0,0.453
insulation,0,0,0,0,0,0,0,0.453
eagle,0,0,0,0,0,0,0,0.453
exchange,0,0,0,0,0,0,0,0.453
journeyman,0,0,0,0,0,0,0,0.453
laud,0,0,0,0,0,0,0,0.453
level,0,0,0,0,0,0,0,0.453
chairwoman,0,0,0,0,0,0,0,0.453
tradesmen,0,0,0,0,0,0,0,0.445
asserting,0,0,0,0,0,0,0,0.445
negotiate,0,0,0,0,0,0,0,0.445
crew,0,0,0,0,0,0,0,0.445
dictum,0,0,0,0,0,0,0,0.445
theorem,0,0,0,0,0,0,0,0.445
sir,0,0,0,0,0,0,0,0.445
employ,0,0,0,0,0,0,0,0.445
usual,0,0,0,0,0,0,0,0.445
magnify,0,0,0,0,0,0,0,0.445
director,0,0,0,0,0,0,0,0.445
formula,0,0,0,0,0,0,0,0.445
chemist,0,0,0,0,0,0,0,0.445
chancellor,0,0,0,0,0,0,0,0.445
orthodoxy,0,0,0,0,0,0,0,0.445
lodging,0,0,0,0,0,0,0,0.445
handbook,0,0,0,0,0,0,0,0.445
matters,0,0,0,0,0,0,0,0.445
impart,0,0,0,0,0,0,0,0.445
statistical,0,0,0,0,0,0,0,0.445
indemnity,0,0,0,0,0,0,0,0.445
governess,0,0,0,0,0,0,0,0.438
butler,0,0,0,0,0,0,0,0.438
conformity,0,0,0,0,0,0,0,0.438
digit,0,0,0,0,0,0,0,0.438
comptroller,0,0,0,0,0,0,0,0.438
economy,0,0,0,0,0,0,0,0.438
conveyancing,0,0,0,0,0,0,0,0.438
arbitrator,0,0,0,0,0,0,0,0.438
emphasize,0,0,0,0,0,0,0,0.438
exhaustive,0,0,0,0,0,0,0,0.438
abbot,0,0,0,0,0,0,0,0.438
cabinet,0,0,0,0,0,0,0,0.438
merci,0,0,0,0,0,0,0,0.438
tandem,0,0,0,0,0,0,0,0.438
elect,0,0,0,0,0,0,0,0.438
encore,0,0,0,0,0,0,0,0.438
villager,0,0,0,0,0,0,0,0.438
base,0,0,0,0,0,0,0,0.430
persuade,0,0,0,0,0,0,0,0.430
lender,0,0,0,0,0,0,0,0.430
occupant,0,0,0,0,0,0,0,0.430
impressionable,0,0,0,0,0,0,0,0.430
elucidate,0,0,0,0,0,0,0,0.430
compact,0,0,0,0,0,0,0,0.430
neutrality,0,0,0,0,0,0,0,0.430
count,0,0,0,0,0,0,0,0.430
grit,0,0,0,0,0,0,0,0.430
differential,0,0,0,0,0,0,0,0.430
blanket,0,0,0,0,0,0,0,0.430
hail,0,0,0,0,0,0,0,0.430
deacon,0,0,0,0,0,0,0,0.430
sentry,0,0,0,0,0,0,0,0.430
bequest,0,0,0,0,0,0,0,0.430
disclosed,0,0,0,0,0,0,0,0.430
circle,0,0,0,0,0,0,0,0.430
grammar,0,0,0,0,0,0,0,0.430
